Course Name,Student Name,Timestamp,Rating,Comment
Excel Pivot Tables for Beginners | 2022 in Animation,Walsh Dario,2022-03-21 14:28:03+00:00,5.0,Good
Excel Shortcuts & Hacks for Beginners in 2022,Walsh Dario,2022-03-21 14:26:21+00:00,5.0,nice
Excel Shortcuts & Hacks for Beginners in 2022,Eda,2022-03-21 14:25:34+00:00,5.0,really useful shortcuts
Excel Shortcuts & Hacks for Beginners in 2022,Thurman Greenfelder,2022-03-21 14:25:23+00:00,5.0,amazing video course
Advanced Excel for Beginners in animation for 2022,Walsh Dario,2022-03-21 14:24:08+00:00,5.0,Good
Excel Pivot Tables for Beginners | 2022 in Animation,Thurman Greenfelder,2022-03-21 14:21:32+00:00,5.0,usefull course
Advanced Excel for Beginners in animation for 2022,Anonymized User,2022-03-21 14:18:50+00:00,5.0,Perfect to understand
Excel Pivot Tables for Beginners | 2022 in Animation,Kadin,2022-03-21 14:17:29+00:00,5.0,Excellent...Sir
Excel Shortcuts & Hacks for Beginners in 2022,Kadin,2022-03-21 14:15:07+00:00,5.0,Good.....And They give a  Lot Information In just Less Time..
Advanced Excel for Beginners in animation for 2022,Eda,2022-03-21 14:13:22+00:00,5.0,good course...
Excel Pivot Tables for Beginners | 2022 in Animation,Rstracke,2022-03-21 14:11:47+00:00,5.0,This is comprehensive and explained easily
Excel Shortcuts & Hacks for Beginners in 2022,Vlesch,2022-03-21 14:11:46+00:00,5.0,Good
Excel Pivot Tables for Beginners | 2022 in Animation,Anonymized User,2022-03-21 14:11:29+00:00,5.0,Well done
Excel Pivot Tables for Beginners | 2022 in Animation,Vlesch,2022-03-21 14:09:39+00:00,5.0,Good
Excel Pivot Tables for Beginners | 2022 in Animation,Uemmerich,2022-03-21 14:08:00+00:00,5.0,very useful video course
Excel Shortcuts & Hacks for Beginners in 2022,Rstracke,2022-03-21 14:07:14+00:00,5.0,Detailed explanation with short and easy
Excel Shortcuts & Hacks for Beginners in 2022,Anonymized User,2022-03-21 14:07:07+00:00,5.0,Good to understand
Advanced Excel for Beginners in animation for 2022,Vlesch,2022-03-21 14:07:04+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Rstracke,2022-03-21 14:06:08+00:00,5.0,It's very easy for beginners
Excel Shortcuts & Hacks for Beginners in 2022,Uemmerich,2022-03-21 14:04:15+00:00,5.0,very productive
Excel Pivot Tables for Beginners | 2022 in Animation,Dtremblay,2022-03-21 14:01:14+00:00,5.0,Nice
Advanced Excel for Beginners in animation for 2022,Uemmerich,2022-03-21 13:57:22+00:00,5.0,Great video
Advanced Excel for Beginners in animation for 2022,Vherman,2022-03-21 13:56:37+00:00,5.0,Good
Excel Pivot Tables for Beginners | 2022 in Animation,Ecummerata,2022-03-21 13:55:29+00:00,5.0,one of the best excel animation course...
Excel Shortcuts & Hacks for Beginners in 2022,Dtremblay,2022-03-21 13:54:39+00:00,5.0,Amazing
Excel Pivot Tables for Beginners | 2022 in Animation,Vherman,2022-03-21 13:52:07+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Dtremblay,2022-03-21 13:51:45+00:00,5.0,Good one
Excel Shortcuts & Hacks for Beginners in 2022,Ecummerata,2022-03-21 13:51:41+00:00,5.0,good course..
Excel Shortcuts & Hacks for Beginners in 2022,Vherman,2022-03-21 13:48:47+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Ecummerata,2022-03-21 13:46:13+00:00,5.0,excellent course.
Advanced Excel for Beginners in animation for 2022,Xheidenreich,2022-03-21 13:42:02+00:00,5.0,Amazing
Advanced Excel for Beginners in animation for 2022,Wnicolas,2022-03-21 13:39:12+00:00,5.0,Its easy to understand 😃
Advanced Excel for Beginners in animation for 2022,Kadin,2022-03-21 13:34:02+00:00,5.0,Its Very Easy To Understand ....Thank you sir!
Advanced Excel for Beginners in animation for 2022,Wisozk Rene,2022-03-21 13:27:59+00:00,5.0,Good explanation
Excel Pivot Tables for Beginners | 2022 in Animation,Stroman Kaleb,2022-03-21 13:23:43+00:00,5.0,Great One
Excel Shortcuts & Hacks for Beginners in 2022,Alicia Oconnell,2022-03-21 13:23:20+00:00,3.0,
Excel Shortcuts & Hacks for Beginners in 2022,Stroman Kaleb,2022-03-21 13:15:03+00:00,5.0,This was very productive for me.
Excel Pivot Tables for Beginners | 2022 in Animation,Noel,2022-03-21 13:00:21+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Stroman Kaleb,2022-03-21 12:58:43+00:00,5.0,this was great video course
Excel Shortcuts & Hacks for Beginners in 2022,Hodkiewicz Louie,2022-03-21 12:52:40+00:00,5.0,Easy to learn
Excel Pivot Tables for Beginners | 2022 in Animation,Hodkiewicz Louie,2022-03-21 12:48:53+00:00,5.0,Easy to learn
Excel Pivot Tables for Beginners | 2022 in Animation,Mvon,2022-03-21 12:48:47+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Maymie koelpin,2022-03-21 12:29:43+00:00,5.0,This is the good for the beginner to develop their skill in excel
Advanced Excel for Beginners in animation for 2022,Tim Akhmet,2022-03-21 08:23:50+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Suresh Govinda Swamy,2022-03-20 14:58:46+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Shin Ying Oo,2022-03-20 13:09:59+00:00,3.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Nithil Kumar,2022-03-20 07:41:38+00:00,5.0,It was an interesting concept and i learn a lot about pivot table.
Master Vlookup & XLookup in Excel through Animation,Santheya S,2022-03-20 07:13:31+00:00,5.0,Easy and use full
Advanced Excel for Beginners in animation for 2022,Gayathri_S,2022-03-20 06:57:23+00:00,5.0,Good explanation
Excel Shortcuts & Hacks for Beginners in 2022,Gayathri_S,2022-03-20 06:42:16+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Kumaran,2022-03-20 06:15:09+00:00,5.0,Easy to understand
Advanced Excel for Beginners in animation for 2022,Swetha,2022-03-20 04:55:10+00:00,5.0,Useful to me
Advanced Excel for Beginners in animation for 2022,Priyadharshini.M,2022-03-20 04:54:45+00:00,5.0,To get knowldge
Advanced Excel for Beginners in animation for 2022,Yokeswari,2022-03-20 04:17:34+00:00,5.0,Useful to mee
Excel Pivot Tables for Beginners | 2022 in Animation,Walid Abboud,2022-03-19 16:29:23+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Kojo Darko Denkyi,2022-03-18 21:51:12+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Matthew Ryan,2022-03-18 17:46:02+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Ankur Kaul,2022-03-18 17:34:56+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Duygu Akarsu,2022-03-18 16:07:01+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Harshit Jain,2022-03-18 15:23:50+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Andries Mihaela,2022-03-18 14:08:52+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Ismail,2022-03-18 13:57:49+00:00,5.0,Easy to learn
Advanced Excel for Beginners in animation for 2022,Nagaraju A,2022-03-18 10:31:40+00:00,3.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Harish,2022-03-18 10:24:56+00:00,5.0,Good
Excel Shortcuts & Hacks for Beginners in 2022,Harish,2022-03-18 10:23:49+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Atul Suresh Datir,2022-03-18 09:16:06+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Deva,2022-03-18 03:43:43+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Roberta Gregg,2022-03-17 22:32:37+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Shammy Chhabra,2022-03-17 17:59:51+00:00,4.5,"Yes, Good course for beginners."
Master Vlookup & XLookup in Excel through Animation,Sivakumar,2022-03-17 17:20:30+00:00,5.0,Good
Excel Pivot Tables for Beginners | 2022 in Animation,Sivakumar,2022-03-17 17:14:55+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Sivakumar,2022-03-17 17:09:46+00:00,5.0,This is good in learning
Master Vlookup & XLookup in Excel through Animation,Michelle Burrows,2022-03-17 16:10:38+00:00,4.5,
Excel Shortcuts & Hacks for Beginners in 2022,Rakshan,2022-03-17 15:18:10+00:00,5.0,Great course...
Excel Shortcuts & Hacks for Beginners in 2022,Yogesh,2022-03-17 11:43:59+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Jailyn.Monahan@Tromp.Com,2022-03-17 11:40:25+00:00,5.0,Nice for my carrier sir
Advanced Excel for Beginners in animation for 2022,Omkar Vilas Nikam,2022-03-17 07:53:08+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Linky,2022-03-17 07:34:44+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Artheeswari. S,2022-03-17 01:05:54+00:00,5.0,it's very useful video 👌
Excel Pivot Tables for Beginners | 2022 in Animation,Artheeswari. S,2022-03-17 01:01:57+00:00,5.0,it's very useful feature in excel thank you so much 👌
Excel Pivot Tables for Beginners | 2022 in Animation,Jan-Clément,2022-03-16 08:27:24+00:00,3.0,
Excel Shortcuts & Hacks for Beginners in 2022,Vkshakuni,2022-03-14 23:31:13+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Chanin White,2022-03-14 18:08:31+00:00,4.5,Made Pivot Tables understandable.  Thank you!
Excel Shortcuts & Hacks for Beginners in 2022,Mayank Anand,2022-03-14 15:15:08+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Lind newell,2022-03-14 09:44:55+00:00,5.0,Amazing tutorial with hands on experience and examples to relate to.
Excel Shortcuts & Hacks for Beginners in 2022,Lind newell,2022-03-14 09:43:27+00:00,5.0,Amazing tutorial with hands on experience and examples to relate to.
Advanced Excel for Beginners in animation for 2022,Lind newell,2022-03-14 09:29:25+00:00,5.0,Amazing tutorial with hands on experience and examples to relate to.
Advanced Excel for Beginners in animation for 2022,Saksham Vijay,2022-03-13 19:29:31+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Fatkha Haqiqi,2022-03-13 17:14:40+00:00,4.0,The instructor explained in simple way and it’s nice
Excel Pivot Tables for Beginners | 2022 in Animation,Karthika Pandian,2022-03-13 05:58:50+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Omoyibo Oghenechovwe,2022-03-13 04:30:26+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Akshay Tambat,2022-03-12 14:42:51+00:00,4.0,
Advanced Excel in Tamil - Excel in தமிழ்,Maria Snowba Nivetha.R,2022-03-12 10:52:03+00:00,1.0,
Excel Shortcuts & Hacks for Beginners in 2022,Yulian Adolfo,2022-03-12 02:20:28+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Salman Baig,2022-03-11 11:35:33+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Sambhav Khannawalia,2022-03-11 06:32:40+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Pearl,2022-03-10 09:26:05+00:00,5.0,"Course was Amazing!!!

I have leaned many things and will be very helpful to me in my day to day work"
Excel Shortcuts & Hacks for Beginners in 2022,Pearl,2022-03-10 09:23:14+00:00,5.0,"Course was Amazing!!!

I have leaned many things and will be very helpful to me in my day to day wo"
Excel Pivot Tables for Beginners | 2022 in Animation,Andhika Nugraha,2022-03-10 07:20:29+00:00,4.5,
Advanced Excel in Tamil - Excel in தமிழ்,Ravi Kumar,2022-03-10 04:32:21+00:00,5.0,NICE TEACHING
Excel Pivot Tables for Beginners | 2022 in Animation,Techheng Phuo,2022-03-10 02:24:39+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Jailyn.Monahan@Tromp.Com,2022-03-09 12:51:23+00:00,5.0,Nice to me this classes sir
Excel Shortcuts & Hacks for Beginners in 2022,Jailyn.Monahan@Tromp.Com,2022-03-09 12:46:13+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Jevon,2022-03-09 12:34:06+00:00,5.0,"Crisp,the presentation is good and clear the audio and video quality good sir thanks for making the of the beginner to use in the excel th"
Excel Shortcuts & Hacks for Beginners in 2022,Jevon,2022-03-09 12:24:33+00:00,5.0,"Crisp ,good presentation and clear the screen ,Maven Analytics on Excel my skills on Excel has become so prettier."
Excel Pivot Tables for Beginners | 2022 in Animation,Ykoch,2022-03-09 11:57:01+00:00,5.0,Before joining I was not so much Good on but Now after completing the courses from Maven Analytics on Excel my skills on Excel has become so prettier.
Excel Shortcuts & Hacks for Beginners in 2022,Ykoch,2022-03-09 11:47:02+00:00,5.0,Before joining I was not so much Good on but Now after completing the courses from Maven Analytics on Excel my skills on Excel has become so prettier.
Excel Pivot Tables for Beginners | 2022 in Animation,Silsa Sauer,2022-03-09 09:17:13+00:00,5.0,"The trainer, training style and the content are very good."
Excel Shortcuts & Hacks for Beginners in 2022,Silsa Sauer,2022-03-09 09:13:09+00:00,5.0,"The trainer, training style and the content are very good."
Excel Shortcuts & Hacks for Beginners in 2022,Daren,2022-03-08 12:21:44+00:00,5.0,Very excellent 👌👍 keep it up sir
Excel Pivot Tables for Beginners | 2022 in Animation,Hegmann,2022-03-08 11:56:33+00:00,5.0,This is a good course of the excel
Excel Shortcuts & Hacks for Beginners in 2022,Hegmann,2022-03-08 11:48:05+00:00,5.0,Good to beginner with expert the the knowledge of excel
Excel Pivot Tables for Beginners | 2022 in Animation,Marisa,2022-03-08 10:50:26+00:00,5.0,very exciting to learn through Udemy
Excel Shortcuts & Hacks for Beginners in 2022,Marisa,2022-03-08 10:47:11+00:00,5.0,very exciting to learn through Udemy
Excel Pivot Tables for Beginners | 2022 in Animation,Rutherford Ervin,2022-03-08 10:39:41+00:00,5.0,the course was amazing i even got to clear some doubts that i had in mind before applying to this course and now they are all solved
Excel Shortcuts & Hacks for Beginners in 2022,Rutherford Ervin,2022-03-08 10:33:18+00:00,5.0,the course was amazing i even got to clear some doubts that i had in mind before applying to this course and now they are all solved
Excel Shortcuts & Hacks for Beginners in 2022,Walter White,2022-03-08 09:16:29+00:00,5.0,Liked it.
Excel Pivot Tables for Beginners | 2022 in Animation,Fcrona,2022-03-08 07:45:54+00:00,5.0,This is comprehensive and to the point instructions. No spillage of time. Glad I found it.
Excel Pivot Tables for Beginners | 2022 in Animation,Cielo Durgan,2022-03-08 05:10:19+00:00,5.0,I am assuming that we will go through various types of data analysis using charts and graphs. I am hoping thos course give me detailed idea of how to prepare such analysis
Excel Shortcuts & Hacks for Beginners in 2022,Cielo Durgan,2022-03-08 05:06:05+00:00,5.0,I am assuming that we will go through various types of data analysis using charts and graphs. I am hoping thos course give me detailed idea of how to prepare such analysis
Excel Pivot Tables for Beginners | 2022 in Animation,Rosanna Rippin,2022-03-08 01:20:21+00:00,5.0,fantastic course and well explained. easily understandable
Excel Shortcuts & Hacks for Beginners in 2022,Rosanna Rippin,2022-03-08 01:13:22+00:00,5.0,fantastic course and well explained. easily understandable
Advanced Excel in Tamil - Excel in தமிழ்,Vonrueden antonetta,2022-03-07 17:14:30+00:00,5.0,"The course offers various topics which goes beyond and advances to a more proficient & quintessential features of an excel, especially with crucial knowledge equipped."
Excel Shortcuts & Hacks for Beginners in 2022,Vonrueden antonetta,2022-03-07 17:14:14+00:00,5.0,"The course offers various topics which goes beyond and advances to a more proficient & quintessential features of an excel, especially with crucial knowledge equipped."
Excel Pivot Tables for Beginners | 2022 in Animation,Vonrueden antonetta,2022-03-07 17:14:04+00:00,5.0,"The course offers various topics which goes beyond and advances to a more proficient & quintessential features of an excel, especially with crucial knowledge equipped."
Advanced Excel in Tamil - Excel in தமிழ்,Mcglynn sven,2022-03-07 17:02:31+00:00,5.0,"I do have a lot of experience in Excel, but there were many thing which i have learned were so damn time save thanks to this tutorial , every aspect are show in details. good job."
Excel Shortcuts & Hacks for Beginners in 2022,Mcglynn sven,2022-03-07 17:02:07+00:00,5.0,"I do have a lot of experience in Excel, but there were many thing which i have learned were so damn time save thanks to this tutorial , every aspect are show in details. good job."
Excel Pivot Tables for Beginners | 2022 in Animation,Mcglynn sven,2022-03-07 17:01:58+00:00,5.0,"I do have a lot of experience in Excel, but there were many thing which i have learned were so damn time save thanks to this tutorial , every aspect are show in details. good job."
Advanced Excel in Tamil - Excel in தமிழ்,Rlebsack,2022-03-07 16:53:39+00:00,5.0,Each and every video has been explained correctly with proper quizes.
Excel Shortcuts & Hacks for Beginners in 2022,Rlebsack,2022-03-07 16:53:22+00:00,5.0,Each and every video has been explained correctly with proper quizes.
Excel Pivot Tables for Beginners | 2022 in Animation,Rlebsack,2022-03-07 16:52:48+00:00,5.0,Each and every video has been explained correctly with proper quizes.
Excel Shortcuts & Hacks for Beginners in 2022,Nolan jamara,2022-03-07 16:45:09+00:00,5.0,The course contents were really good & helpful but I didn't enjoy the project section that much except for the Startup Market Project.
Excel Pivot Tables for Beginners | 2022 in Animation,Nolan jamara,2022-03-07 16:43:55+00:00,5.0,The course contents were really good & helpful but I didn't enjoy the project section that much except for the Startup Market Project.
Advanced Excel in Tamil - Excel in தமிழ்,Nolan jamara,2022-03-07 16:42:54+00:00,5.0,The course contents were really good & helpful but I didn't enjoy the project section that much except for the Startup Market Project.
Advanced Excel in Tamil - Excel in தமிழ்,Korey,2022-03-07 14:48:37+00:00,5.0,The course so far has been really informative and well structured. Looking forward to complete the learning and earn my first badge with EY.
Excel Shortcuts & Hacks for Beginners in 2022,Korey,2022-03-07 14:48:19+00:00,5.0,The course so far has been really informative and well structured. Looking forward to complete the learning and earn my first badge with EY.
Excel Pivot Tables for Beginners | 2022 in Animation,Korey,2022-03-07 14:47:06+00:00,5.0,The course so far has been really informative and well structured. Looking forward to complete the learning and earn my first badge with EY.
Excel Pivot Tables for Beginners | 2022 in Animation,Dhaag,2022-03-07 14:29:35+00:00,5.0,This course good for the beginner
Excel Shortcuts & Hacks for Beginners in 2022,Dhaag,2022-03-07 13:47:46+00:00,5.0,This course is good for the beginner
Master Vlookup & XLookup in Excel through Animation,Timothy Kavi,2022-03-07 10:53:59+00:00,5.0,Exercise sheets provided helps to practice along tutorials
Excel Shortcuts & Hacks for Beginners in 2022,Fcrona,2022-03-07 10:53:10+00:00,5.0,This is better than I expected. Thank you
Excel Pivot Tables for Beginners | 2022 in Animation,Paulina Munoz,2022-03-06 23:02:29+00:00,4.5,"Excelente! He aprendido mucho en este curso, muchas gracias por el contenido."
Excel Shortcuts & Hacks for Beginners in 2022,Raj,2022-03-05 08:12:25+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Indranil Das,2022-03-05 06:24:57+00:00,4.0,"Yes, very good execution, and the way the teacher trained here is amazing. But the main thing I want is a certification for this course. My financial condition is not well to afford this."
Excel Pivot Tables for Beginners | 2022 in Animation,Priya,2022-03-04 11:53:39+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Shuvam Yadav,2022-03-04 11:42:42+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Christina,2022-03-04 09:48:43+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Santhosh Kumar Mekala,2022-03-04 04:41:11+00:00,2.5,
Excel Shortcuts & Hacks for Beginners in 2022,Ajithkumar,2022-03-04 02:48:48+00:00,5.0,There's too many things to learn in excel and too many tips to improve as well. One should definitely look at this course and learn and practice. The practice file is super friendly
Advanced Excel for Beginners in animation for 2022,Shefali Massey,2022-03-03 17:05:39+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Aishwarya kannan,2022-03-03 16:11:38+00:00,3.5,
Excel Shortcuts & Hacks for Beginners in 2022,Yogesh,2022-03-03 08:56:38+00:00,5.0,Super course by Mr.Kadhiravan
Excel Shortcuts & Hacks for Beginners in 2022,Amey Chari,2022-03-03 07:59:39+00:00,4.5,
Excel Shortcuts & Hacks for Beginners in 2022,Subbaiah Paramesh,2022-03-02 09:51:35+00:00,5.0,Hey Kadhir! I should say you have done a awesome job by creating this Short and to the point Crisp Course which is very helpful to upskill the Excel knowledge in a short duration. Looking for More Courses from your end. Thank you 😊
Advanced Excel for Beginners in animation for 2022,Afsana Mahajabin,2022-03-02 09:49:38+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Atizaz Khan,2022-03-02 09:21:39+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Shivani Maheshwari,2022-03-02 08:02:28+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Anbarasan,2022-03-02 07:56:57+00:00,5.0,"The shortcuts are explained clearly, good course"
Excel Shortcuts & Hacks for Beginners in 2022,Priya,2022-03-02 07:54:00+00:00,5.0,Good
Advanced Excel for Beginners in animation for 2022,Ismail Ali,2022-03-01 17:43:54+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Mansoor Bashir,2022-03-01 15:37:51+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Palani,2022-03-01 03:13:45+00:00,5.0,Well crafted course for beginners.
Excel Shortcuts & Hacks for Beginners in 2022,Palani,2022-03-01 03:08:24+00:00,5.0,"Though very early to give feedback, the instructor does an amazing job at explaining things in detail. Just realised Excel is a ocean that you can never complete exploring."
Excel Pivot Tables for Beginners | 2022 in Animation,Albert,2022-03-01 02:15:34+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Albert,2022-03-01 02:13:43+00:00,5.0,
Advanced Excel in Tamil - Excel in தமிழ்,Albert,2022-03-01 02:12:09+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Albert,2022-03-01 02:10:22+00:00,5.0,I love your course
Excel Pivot Tables for Beginners | 2022 in Animation,Shailendra Govind Jadhav,2022-02-28 14:11:53+00:00,3.5,
Excel Shortcuts & Hacks for Beginners in 2022,Tamilarasi,2022-02-28 13:22:05+00:00,5.0,"Great course, is easy to digest and very well structured. Really useful course"
Excel Shortcuts & Hacks for Beginners in 2022,Prithi Kumari,2022-02-28 12:54:44+00:00,5.0,nice sir
Excel Shortcuts & Hacks for Beginners in 2022,Debasish Padhi,2022-02-27 17:12:50+00:00,5.0,Very useful for beginners. Thank you so much Kadhir Sir🙏🙏🙏
Excel Pivot Tables for Beginners | 2022 in Animation,Aswin Radhakrishnan,2022-02-27 14:50:15+00:00,5.0,Excelent
Advanced Excel for Beginners in animation for 2022,Aswin Radhakrishnan,2022-02-27 14:45:14+00:00,5.0,Making my knowledge to learn better and more
Excel Shortcuts & Hacks for Beginners in 2022,Aswin Radhakrishnan,2022-02-27 14:39:05+00:00,5.0,Easy in way  to learn this course at a short time
Advanced Excel for Beginners in animation for 2022,Gauri Matta,2022-02-27 14:03:09+00:00,3.5,
Excel Shortcuts & Hacks for Beginners in 2022,Asmita Swapnil Pandey,2022-02-27 13:14:46+00:00,5.0,The course material is very well structured and is helpful in learning shortcuts that come in handy in day-to-day work. Highly recommend the course for anyone who uses excel at the workplace/projects.
Excel Shortcuts & Hacks for Beginners in 2022,Arasu,2022-02-27 12:08:57+00:00,5.0,"Hi Kadir, useful formals and explanation are very clear. It will help for all beginners to learn excel. Thanks for your efforts"
Excel Shortcuts & Hacks for Beginners in 2022,Nithil Kumar,2022-02-27 12:05:20+00:00,5.0,I learned a lot
Advanced Excel for Beginners in animation for 2022,Jayasankar S,2022-02-27 11:12:28+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Jayasankar S,2022-02-27 11:09:58+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Jayasankar S,2022-02-27 11:03:08+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Harish j,2022-02-27 10:58:57+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Harish j,2022-02-27 10:57:55+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Harish j,2022-02-27 10:50:34+00:00,5.0,Sir super course
Advanced Excel for Beginners in animation for 2022,Rupali Deosarkar,2022-02-27 10:42:53+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Praveen R,2022-02-27 10:10:36+00:00,5.0,Good and easy
Advanced Excel for Beginners in animation for 2022,Kylie Jenner,2022-02-27 09:15:55+00:00,5.0,The best beginner course I was looking for. I think the screen explanations can be zoomed in a bit for learning better and to visualise the info better.
Excel Pivot Tables for Beginners | 2022 in Animation,Anonymized User,2022-02-27 09:11:21+00:00,5.0,Good one😍
Excel Pivot Tables for Beginners | 2022 in Animation,Kylie Jenner,2022-02-27 09:10:15+00:00,5.0,This is too good for a Beginner class.
Excel Shortcuts & Hacks for Beginners in 2022,Anonymized User,2022-02-27 09:06:57+00:00,5.0,It was amazing
Advanced Excel for Beginners in animation for 2022,Seshaakumar,2022-02-27 07:31:30+00:00,5.0,"Thanks For this Course....Bro 
Its Easy And Simple To Understand..."
Excel Shortcuts & Hacks for Beginners in 2022,Sowmiya,2022-02-27 06:38:31+00:00,4.5,Good and easy to learn more
Excel Shortcuts & Hacks for Beginners in 2022,Kylie Jenner,2022-02-27 06:34:33+00:00,5.0,Ha ha yes
Excel Shortcuts & Hacks for Beginners in 2022,Gautam Kumar,2022-02-27 04:33:43+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Akila Mathivanan,2022-02-27 01:19:03+00:00,5.0,Course is easy to understand and very useful
Advanced Excel in Tamil - Excel in தமிழ்,Suganya,2022-02-26 16:38:25+00:00,5.0,It was very clear and detailed explanation
Excel Pivot Tables for Beginners | 2022 in Animation,Suganya,2022-02-26 16:30:56+00:00,5.0,The best part about having Learning Coaches is being able to get help right away if I need it and when I need it. And I am able to hang out with them more
Excel Pivot Tables for Beginners | 2022 in Animation,Deepak,2022-02-26 16:12:57+00:00,5.0,More informative clearly explained
Advanced Excel in Tamil - Excel in தமிழ்,Deepak,2022-02-26 16:05:36+00:00,5.0,"It's really good
In tamil it's very easily understood"
Advanced Excel for Beginners in animation for 2022,Raman,2022-02-26 06:29:10+00:00,3.5,
Advanced Excel in Tamil - Excel in தமிழ்,Shravanti Mohandoss,2022-02-25 15:27:18+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Ilesanmi Kolawole D.,2022-02-25 12:50:24+00:00,5.0,wonderful
Excel Pivot Tables for Beginners | 2022 in Animation,Hamad Zia,2022-02-25 07:41:42+00:00,5.0,
Advanced Excel in Tamil - Excel in தமிழ்,S Meena,2022-02-25 06:41:47+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Praveena Raju,2022-02-24 22:21:51+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Bikash Giri,2022-02-24 18:50:12+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Amaran,2022-02-24 16:58:32+00:00,5.0,"Good teaching
The day of teaching is very good manner"
Excel Shortcuts & Hacks for Beginners in 2022,Amaran,2022-02-24 16:54:42+00:00,5.0,It is very easy and intrestingly explained
Advanced Excel in Tamil - Excel in தமிழ்,Amaran,2022-02-24 16:48:49+00:00,5.0,Very usefull for beginners
Advanced Excel for Beginners in animation for 2022,Chiamaka Goodluck Emmanuel,2022-02-24 16:43:39+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Logesh,2022-02-24 16:04:52+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Logesh,2022-02-24 16:00:51+00:00,5.0,Gud teaching way
Advanced Excel in Tamil - Excel in தமிழ்,Logesh,2022-02-24 15:56:13+00:00,5.0,Useful for beginners
Excel Shortcuts & Hacks for Beginners in 2022,Dheebha,2022-02-24 12:13:33+00:00,5.0,Easy to understand
Advanced Excel for Beginners in animation for 2022,Laxmi salunke,2022-02-24 10:06:33+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Tanvi Uppal,2022-02-24 06:00:01+00:00,4.5,Good learning experience.
